"c_GSM555189","c_GSM555190","c_GSM555191","c_GSM555192","c_GSM555193","d_GSM555200","d_GSM555201","d_GSM555202","d_GSM555203","d_GSM555204"
"21955",6.47696426160396,6.636454751269,6.70691553614869,6.15228497740024,3.44930213630477,6.74096933301121,7.01434165367431,6.41011657795308,7.1965777942321,6.39099313284119
"21926",5.68090694476337,6.36913257561954,6.20017532339587,5.45238376396795,5.69549499499207,3.63976471940079,3.67347391696386,5.01083190829289,3.69148072916257,7.402129774181
"12587",7.67460615811026,7.7368621213507,7.98247524854558,7.92634079793107,7.14545602718869,7.2049511262436,7.5909938420446,7.5790725538131,7.57571580294808,6.93162539343738
"12768",7.23328418335427,7.63507861045072,7.79010377469075,7.56303270365836,7.76432475336072,8.29917334938894,8.37120911406394,7.41829798347812,7.69148026123182,7.84287333907445
"12836",6.65948364221583,6.09493177444259,6.52370209177344,6.85156843301298,6.60044047082839,6.67206826018512,6.04083989854295,6.58083076462219,6.98642876390344,6.98600078830669
"69836",7.32965661196619,7.31892626726668,8.03004634801973,7.04755981770014,7.36666664523463,6.67512018105127,7.80201037326623,7.11531833756962,7.13059903665189,7.2003622983006
"64177",6.48373270315048,7.37008148441731,7.26502200784828,3.27906168632837,6.80259392459671,6.13612650073673,6.61642542898603,5.65513115708358,6.45593707142615,7.25066836394766
"12168",6.87593217812791,7.17196955535128,7.83110154842692,7.52722109558396,6.69096128047119,7.48627132637771,7.23900288480605,7.09111798921614,7.21304756928392,7.25597563080868
"84036",4.57212685252687,4.35515578673239,6.06579112373597,3.27850620046598,6.02525840979887,3.50165546385856,5.59393062702172,5.86863010307937,5.73708000948579,5.73797760159863
"170442",4.7293380102729,4.49805105143203,6.00840383269433,6.23299153560325,5.94710446429056,7.10378024161955,7.15836802519058,6.52823866438177,6.6504173647272,6.59642114293119
"74127",7.78454288139026,8.0555815694363,7.73086908639344,7.45186724913448,7.30751235064083,8.59922084715272,8.29929300504257,8.4922210267818,8.42162812034003,8.02037001674299
"30939",12.7126040052725,12.7077440634666,12.6657838749091,12.6823257934764,12.507348750818,12.6920778807713,12.7545018541116,12.8973367084118,12.6552347714932,12.6385045301107
"56642",3.10049575508658,6.46680360471503,2.7197684104012,3.44570601264725,3.38809324990312,2.85619430095721,3.20124133621912,3.07946394855456,3.48980887234497,3.44382522146372
"57256",2.33169802461605,5.48261317112843,5.68661958134678,5.46889216485752,5.53070392833943,5.5877218213159,4.15728445112481,3.39756660341292,2.12868527385655,5.25226554781267
"66931",4.94164537511614,6.24678907421238,6.27509617126941,5.89911751953822,6.49348180506557,5.94241727506705,6.00575023142364,6.21538138810659,6.37860972333922,6.31234131278355
"15482",1.74724314807119,1.46199911789653,4.30421160384825,3.22918928731512,4.84107372636218,4.55215604944433,4.58019310918974,2.45642440188237,1.6447647722744,4.12417773461942
"56620",7.55724924252761,7.7120087350489,7.85264111752849,8.10760753947418,7.61721986011278,8.98764543415471,9.21508792066674,8.73067123536201,8.3975802495879,8.69678821182665
"12677",5.82015785487318,6.28750573927037,6.14472717116374,6.52426590516616,5.16177342696145,4.58363543871404,6.30795344176372,6.25920292085512,5.69682250786496,5.41690658758737
"17293",4.51601473858437,6.48783361704302,5.07497204084564,5.74013579917751,5.35642043638175,3.68649153021799,5.69222488020254,5.12944069800849,4.74668926133269,4.41410732860025
"94091",9.32366991547239,9.39210953407207,9.22967821464396,9.43943526669361,9.2817256453199,9.06930225722225,9.03606192186174,9.44517546361073,9.29674735994392,9.2828634818759
"22376",6.67119417846193,5.60657137330882,6.62199339374455,3.03617253644137,6.39608921321104,6.62557103661672,6.70800430215932,6.57794242829605,5.95674414166301,6.13164789304386
"21683",4.39225179419219,5.04977105824518,4.43210236128208,5.16573396303084,3.44570601264725,4.63697826912994,5.61449513567321,4.87386759754828,5.83271507418621,3.13704515443839
"22255",0.711645402111106,2.70934181978064,0.763870405604139,5.27924030651177,2.77202756440168,0.986393761455243,0.35972967555089,1.22429805984616,2.71225326646602,0.74698210810864
"14601",5.38256331270649,4.89307235613328,1.19001638530392,5.93128707128818,4.93267508873367,1.32132873822801,4.24286475250019,4.69746138473778,5.28326169690619,6.05354910554372
"67392",10.6854901256021,10.6109080078828,10.4051853911037,10.5394307750749,10.3919150532825,10.5627169792512,10.6680061574308,10.9359683930981,10.480958893073,10.3430317619386
"13642",11.6066020394981,11.4582368074891,11.7165330499562,11.5180903284048,11.1679253671175,11.3983359346447,11.0502294786958,11.0765853933612,11.4095325474207,11.6007057992204
"19291",11.595712810749,11.3171816382424,11.3487358663509,11.3743275591375,11.444244323172,11.297515811479,10.8654335440891,10.8709198973282,10.5066843063118,10.4588042037807
"108062",10.2343231359837,10.1111113420067,10.3646326695158,10.3248171538239,10.1954266224289,10.1954266224289,10.1199018265807,10.2455736556832,10.2761270636765,10.2505880990748
"17196",10.0204618918962,9.9212664655282,9.94453048060364,9.83205606045332,9.8980425690923,10.1540503104892,9.90602176879149,9.97019045521948,10.0169202663196,9.85595763909528
"15937",10.6250773852462,9.5396787013243,9.90571801942892,9.65261529514716,9.64830539163754,9.60577615496824,9.52379955780583,9.49016350803355,9.37539464185637,9.74220784709661
"17913",11.7698524398075,11.8097658557248,11.7212219582774,11.8556563031846,11.4886970281417,11.830415540825,11.9520594196634,11.8977274531949,12.0096265765823,12.0269586244546
"22763",11.0571743861644,11.0000221667781,11.2878639975716,11.1764281338417,11.1724631573586,11.1553855951725,11.084368061082,11.2592610466711,11.1195739851083,11.2351036223787
"67149",8.50029849241384,8.85746434614551,9.12155080882966,8.63510263026595,9.13885827123284,8.61181744832975,9.04963271384601,8.62616140629967,9.10056005321722,9.47756794796523
"13207",13.3449023644208,13.2273258106024,13.2805042814135,13.3803090493603,13.3161385166496,13.3629571599432,13.3205544745296,13.2354786008311,13.3197338835854,13.2480667936705
"21887",10.0440916853541,10.3472037043409,10.2702661306709,10.536925717318,9.85869229137558,9.97439544720051,10.1526798319287,10.3833947261522,9.82510098270879,10.0523140806282
"192287",11.0594069860824,11.0675455131357,11.0404204391636,10.8804521572088,10.8460811453796,11.3376087309171,11.4617656282116,11.4507429911752,11.1384068322628,11.0444358251308
"74277",10.940357547682,11.0657976381917,10.8688427089211,10.9374273949725,10.7456053705944,10.8785837952688,10.9545412407465,10.8164477883818,10.9348233295206,10.8731735068793
"67008",9.68009478098267,9.43725828213793,9.70201955703461,9.76804932324517,9.44328025060782,9.6682679472846,9.54945178622686,9.40114441719975,9.54793998884697,9.53688344536251
"18295",11.5921124009519,11.7600460656117,11.6431091533412,11.8787757069101,11.6202133137304,12.3443346888833,12.5442752318907,12.6385045301107,12.1542855744119,11.944862938419
"27364",8.66547889720989,8.90561202194557,8.89372224441201,9.04741514502853,9.54588788608771,8.85544292647405,8.9699376985642,8.87689229926267,9.22555678264095,9.09550510621313
"56312",13.3043619809606,13.1989133894802,12.8177730557999,12.8802138150929,13.4100099644516,12.7627425024241,12.9754471863425,12.4356943150244,12.7700138970656,12.7674657589091
"24051",8.65627470995881,8.60205601299989,8.51068300345564,8.86329713801035,8.84171979360219,9.23959736216932,9.30282260463285,9.1701312944119,9.06559737824256,8.98006264774467
"19152",4.12536709727824,4.16152468412681,3.58008107391094,2.62850761413887,6.10491166019141,5.44455967160415,5.82532583014978,5.38990332070216,5.51161539828509,6.30761113206344
"14317",2.90877845593372,2.40999373953845,5.49511068306831,5.16695328830022,2.37548005337272,5.51391563374472,4.286532383088,5.16931070403386,5.70827931497938,6.33412700507743
"171095",10.6486845826673,10.6721725664694,10.6875226092482,10.8785837952688,10.6784233062913,10.6502086883155,10.367496043385,10.1870008837972,10.5367279291097,10.6099759089291
"20745",6.28083770383016,4.99790466116021,5.29190420960847,4.6633310566148,5.79216161713893,5.61865662663225,5.51791085655239,5.71121441329081,5.82906354521173,4.9899450246642
"13479",12.3250603196257,12.3400600128469,12.5347008284808,12.5200267558745,12.5708922456006,12.0282837120395,11.7574455114242,11.6605425799376,12.0142389255986,12.4919576124049
"18049",6.14248186080331,6.68540552179264,6.03192914520865,5.78616485434564,5.82603227271813,6.13239936807569,5.8178068279603,6.29218094351544,6.49538915643502,6.31917504303592
"50523",8.82569504901462,8.60120113584243,8.55303225200866,8.81521438023689,8.6832428275361,9.37348590773199,9.16488727885505,9.4281723566559,8.44016914264364,9.0626820353798
"68626",8.7528756319199,8.71827188034134,8.6925373203949,8.46373150796756,8.51849951565111,8.51627591638691,8.32485553512274,8.74758006801422,9.05174577246269,8.63270787150488
"50501",3.00051213165599,2.31038631770392,5.1028936784206,3.14729389786686,4.82743593187943,4.80027595922649,3.03769361120555,0.137503523749935,3.37032672306956,3.27047444952902
"19704",8.56924968042542,8.52673749420969,8.43926462626852,8.15599573233359,8.41514037827137,8.74047165657434,8.81679037430882,8.66757266942261,8.82578586814014,9.04480633218385
"83922",7.18102014980327,7.1302881952147,6.71720034566878,7.29456191391338,6.28691754957014,6.37746405320194,6.80155393790728,7.16754259976735,6.70880713161433,6.96624904745453
"107227",8.7194586245665,9.2604126412913,9.08046894738467,8.70589624160951,9.2083249245083,9.60655190874679,9.30100063543565,9.61762159220386,9.39165026959346,8.74497872976947
"23888",7.34072806284677,7.38095864117874,7.43932874437579,7.42350477721587,7.608490697474,7.377905991989,7.45268503149597,7.28511997742813,7.56021610092277,6.88452948260483
"12796",2.05498703908224,5.78534624945751,5.5439260989851,5.32073993098767,4.11409153829579,4.68579200295224,3.6186816238193,4.60551157400877,4.44762198979671,5.62481132373382
"17001",7.19676037484332,6.75525315644163,7.52753261984837,7.84897231913873,6.40436960152156,7.24000259879865,7.58005166233806,7.67375182424559,6.83214460345262,6.49754729846086
"140792",6.74567192752959,6.90383538502035,7.06053352986667,7.27667949114418,7.25922254257634,7.93499557291524,7.905249252466,7.43238480766884,7.41272533715474,7.17182117794852
"20449",3.01265043538245,4.76535010136962,2.77359007281623,5.16195564045893,2.673163566691,5.78788525063197,1.78338912645373,4.17398905178942,0.763870405604139,3.21866117187579
"12504",4.24974007722181,3.93537083949172,4.47727256272664,3.78288961316138,2.98862336860081,3.50958701141708,4.65108647983973,4.84840578805445,6.67932762496433,5.89081590193523
"68662",6.96011634223858,6.47138512885718,6.72036362837738,7.09111798921614,6.09549481591553,7.25979003625307,7.29809991272503,6.64478832795032,7.10267293002461,7.70506488220215
"19126",12.9161749958321,12.6373873937585,13.0735993193531,13.00312231258,12.9761670609823,12.8585920893152,12.7051175555689,12.763957778521,13.0762139997935,13.2770995192046
"72615",7.61823293869926,8.33922546198379,8.01574403871291,7.96001380398626,7.87355772688488,7.96541362817644,7.84848913543477,7.66853339611794,7.57002200291078,7.37267956398888
"21339",8.29301257060365,8.42009911425899,8.46090458500838,8.50175265994298,8.24913697894421,8.74308175715234,8.47347622171689,8.73658228841692,8.33976465636756,8.56738522517863
"53867",8.91539301224415,9.18208333618093,8.80293456802713,8.61280121910341,8.93755078449167,8.94037582555622,8.81609034458558,9.19295804766697,8.60676186322165,8.55971897191331
"56078",4.08599511802951,5.39110330631413,3.00944202785807,4.98867745289496,5.20434843699013,4.25615339950411,1.32083733298272,4.7757942689517,4.68946746148863,3.15705436579318
"83397",9.33826441885445,9.52379955780583,9.32926183727749,9.62057565998486,9.4967513445165,10.275009656453,10.4229028917153,10.5677795620747,10.0157174698158,9.9897529394369
"22420",7.14617739011241,7.69520713554811,7.96787795607603,7.19994759725835,6.96434675247766,7.16816036701739,7.60743758171235,7.37078006027901,7.74816446896685,6.85358446971762
"104079",8.53382262246855,8.40145937563377,8.56856866159892,8.19982552589374,8.45973938239323,8.80047804278108,9.00267556224145,8.52950233846123,8.49388831269951,8.31008768088098
"12516",4.46265546005255,5.93572389825375,6.16997677298096,5.38946863680138,4.00302131205235,5.79701082119692,2.9881140289691,4.97956110642036,5.74000866521121,5.63192731960222
"16188",5.07658269838324,6.34265470848584,6.504355234434,5.71493258085676,6.24972314553425,6.52147735720313,6.08461568251957,6.28764812465071,6.43854569121881,5.3349322710659
"67331",4.70986729554029,5.84662976481781,3.84104939527188,4.27384906834317,2.29243969768846,5.72738169416247,5.33567571016789,5.26881662052494,5.51766600837603,2.54629846589374
"60533",7.39290024621056,7.01214582749955,7.68895479567578,7.63378978144391,7.336488666687,7.5578677789189,8.03755219093834,7.00645269681252,7.38226552510699,7.80293174466099
"18986",8.88726721342067,8.4333584957406,8.03327463365204,7.99820443324468,8.42580229838502,8.15175656711065,7.9535174720426,8.36274353829139,8.46414202796696,8.26907913255599
"20349",6.78179404010609,6.78838667114193,6.10210939080797,6.81150124645594,7.07918525780403,7.02496337504698,7.68745874755603,7.21594885864549,6.8530216552116,7.35150739564786
"14400",3.86578188756018,0.512021513750375,3.27238384005015,5.79537492440761,3.89843928235148,1.28163450693284,5.02226879764378,5.54357548882351,3.8124628357188,1.09938872724101
"54368",4.86253365878894,2.62381694702588,3.403209879862,4.59185731586754,5.3028094446327,2.31321687525847,2.88554180835451,2.14583168147793,4.51434221330085,5.55724774733474
"80885",2.97789598584438,2.76107181135861,5.52918219332126,4.57453028829635,5.86953139470798,6.0808086731231,7.38250687034394,5.77626057134034,4.09861998985141,6.44339395405425
"259277",7.08672729403247,7.42197516652448,7.37361935767411,7.31954418350943,6.99249748684238,8.25416774939507,8.22389790022992,8.41311018843351,8.54093185004422,7.98933115840738
"14539",4.2236697474639,2.66344499315185,5.30731078860026,2.9924087103217,3.39324439376319,2.52118038637265,3.19123675459015,4.22470266064744,2.82795999751914,4.64533182688659
"13608",6.17676233961762,4.66297327471093,3.03617253644137,3.84012019866512,5.21897854991065,4.30733751291357,2.3811693008196,3.90873808369732,3.02130525816086,4.87145776122587
"23985",2.51900041189024,5.09876028640927,4.6341072052891,5.75249029400245,4.76856766617059,4.23642489427629,4.65185432607087,3.32591515879703,5.52501948981443,2.67050516535037
"13524",5.78837999917754,5.36624331529022,6.03624558288557,5.92360556924436,5.13231993993855,5.48626032076263,4.81928513873762,5.32514364833529,4.89765990412723,4.52683055167707
"20311",6.24467575520712,5.84275839523429,5.51986112479796,4.99191153599985,5.42757348906711,6.80996046836405,6.68406239467989,4.84874129327536,6.04738846172567,7.24673480471999
"83558",4.05661642559313,4.50959432050493,1.52260035922331,5.23309617031317,3.82259950415399,1.05169135688473,0.728694049957471,2.97368641729611,4.72587364196999,0.69935031575785
"74340",13.0752555215974,13.232715821087,13.1955400298813,13.1697602031878,13.2682511670044,13.0341980557466,12.9654404749893,12.9096948853568,12.969443983372,13.0922985735111
"65079",6.90096930296115,7.36629243985641,7.58399146478877,7.67122786200671,7.24870201123951,6.64120524916638,6.67512018105127,7.08426435641251,6.72242894778311,6.75081402600143
"67537",3.89843928235148,5.24118985430356,3.74429288441545,0.137503523749935,4.83557966371785,4.54082494061074,0.228226150688485,3.47230026839656,0.00974037186432978,0.612811530281463
"11461",14.748203742032,14.6432405418767,14.5761757966866,14.5866812007571,14.748203742032,14.7081784798648,14.5316316792057,14.5761757966866,14.4591664669715,14.56096595292
"12994",5.4403636480376,2.24915504927225,4.57126296597236,5.02920762910345,5.08392605204663,1.32839421349244,2.45427078779127,3.27180007735018,4.97123240075409,5.72340632810038
"66235",11.3401627461087,11.3519685718837,11.1782411936533,11.2516823443935,11.3242637173353,11.3449427890123,11.4535889748293,11.5314231641365,11.509041635978,11.3689752589128
"16828",13.8290829405304,13.7738554305351,13.80595150651,13.6996301756122,13.8663664079246,13.82131053885,13.6346549596261,13.5526405793096,13.832959294827,13.9272106645232
"22004",13.9724447903135,14.0021965074161,13.9446523440964,13.9927990429303,14.0560044817585,14.383448786874,14.3166125896201,14.4445567802569,14.3090044898476,14.279489263633
"18587",5.14628367127374,4.41124810507658,4.44577204339786,3.47758292569133,1.76226088004088,1.45300646473174,4.97639132946091,2.25303823831605,1.51239979453611,4.44500598062423
"114741",9.42584312114511,8.98666095557341,9.59627729949544,9.51785724145961,9.67671732165806,9.73585532031911,9.36498101186912,9.7006637941267,9.87236597366406,9.62343257187936
"67326",9.10158817634206,9.30735779820511,9.31568638611267,8.76059792590965,9.39874161058663,8.55177347412012,9.07554793422369,8.69023058040047,9.28300881653273,9.14928825200956
"59035",9.72824399374204,9.90610387223064,9.5779795986921,9.80380712322462,9.84921315356403,9.73201379597994,9.8569647506439,9.99758314680786,10.006321910205,10.0667309454663
"58996",8.69132002237689,8.38448423086808,8.32390265318659,8.47946120734638,8.28328605226887,8.78031289918443,8.8668456276772,8.96646453814498,8.8726603432285,8.75628015547494
"11890",5.19288439742116,5.36581344672637,5.34806733690794,5.85460866838373,5.28244598522686,5.18627773327833,5.76977439790879,5.63383348705937,4.37820944392046,5.1592896362984
"26874",2.65250312404615,5.05409457571099,2.34282893336743,5.74077923205449,5.86495076674287,4.1674443130656,4.54917380008231,4.4993610651228,5.54412756168906,1.90877913042041
"13434",8.60396141256993,8.71107947899218,8.38836025144589,8.1826602656047,8.3583971296281,8.66829552456164,8.43356194009241,8.41303574310249,8.52454316805533,8.25993540255587
"74164",9.71644267967066,9.81828551338446,9.79894961876627,9.61922876712833,9.83374762840733,9.91103261904333,9.65774404149082,9.80750043381933,9.80592605331697,9.68507345114078
"17918",7.19229189822842,7.52432515033271,6.49435341717878,6.25431260827293,6.46717222074797,8.26590722101045,7.75123209858054,7.64045816014227,7.65960600304214,6.88511356283274
"110197",6.3049694778871,7.59952220739158,6.43985719336805,7.21878387405989,6.86782156282733,7.05997732532585,6.84256545416558,6.87894555857274,7.43367449853883,6.73572985306435
"19679",7.63773291299631,7.63241927326714,7.70359836768941,7.69845442227851,7.09151817510211,7.78625446767499,8.48812278284007,8.13228157196015,8.23008266035087,8.18865411915799
"18671",13.4161242705665,13.3246000163815,13.3373249607156,13.2916714603223,13.4732503638165,13.17643721114,13.0676968357533,12.6203301910232,13.0664810143271,13.2826249506207
"53858",9.13658487540837,9.13527244915624,9.26100015015422,8.98309586889333,9.27735697726092,9.12710449978194,8.7265396004132,8.9146514943472,9.20542005568327,9.32313866138495
"14391",8.95682497908793,8.8481857823743,8.84690254808315,8.52757227457016,8.93086091668195,8.65342779338278,8.59097478356992,8.43712795349827,9.0965273539071,8.71313369643495
"24108",6.4535859248124,6.7685571883074,7.8870898987201,6.54345761879204,6.80132879948499,7.06598222409269,7.26902291422573,6.72127445624957,7.542273368074,7.22094956826215
"67050",6.02378938555128,6.09971743561486,6.24251392410016,6.64356208233748,6.15375472028283,6.27544615816599,6.30456250418105,6.6466365619822,6.69176318318583,6.03314611009949
"71745",10.3237421119884,10.0296316558433,10.3802513548476,10.3013130336995,10.2725930760075,10.1451090734154,10.138289455307,10.3401681071113,10.1626172314952,10.3655151420148
"17691",5.79190127915021,6.36762561834919,6.72127445624957,6.26103230378026,5.49511068306831,5.68842862200191,6.78094206532081,3.97016277370198,6.42336407790079,5.1992258831727
"18601",3.37809281868538,5.96342060435872,4.21890552927997,5.76362304379544,1.0064710997123,5.57605093881587,5.80865064767483,5.0771371628889,4.83970888322865,2.5655542095695
"12483",7.90086178344388,7.94256218774355,8.15917506799571,7.56489967046003,6.77448897357402,8.49556041031984,7.75521590333236,8.32292535017458,7.7825122791315,7.50461046584563
"13418",9.26465474655279,9.18572791781967,8.98484847204394,9.17586268744003,9.21755783978201,9.36185010373525,8.65654166219693,8.95069350480909,8.72776653557221,8.61584308269595
"72103",6.47516174312727,7.56872657122823,7.55689441046159,7.10367933698477,6.47056607864721,6.43148318400293,6.19807517790052,6.08384433193102,7.03584251100823,6.96832086126714
"216439",5.8079348657207,6.21521964099869,6.80639044663447,6.01936010485971,4.95238436817621,6.43379541685986,6.8439835941878,6.54400192665552,5.74824966487611,6.88441202009127
"26451",7.9813388335385,7.61258186887911,8.05015204771347,7.34202857022023,7.92748567109444,7.93520162844832,7.27113616948007,7.74405684427228,7.46180831196069,7.42350477721587
"72654",11.2601249498828,11.3858781555564,11.4070175446822,11.11457206986,11.2421046643446,11.2785661035765,11.3074290091955,11.2780947557844,11.2406690040274,11.3511989491986
"216445",6.594084029921,6.79699079410924,7.30246769781475,6.5611916487203,6.28651826408751,7.88793594779515,7.41741907177658,7.58759890343207,6.49069541430076,7.26925684679503
"52469",12.524070248686,12.4807261391966,12.5551492900048,12.4606409305652,12.6313899459244,12.4846038577815,12.4404599669724,12.4162292920071,12.4966924877181,12.5056227449487
"52535",9.72859508049313,10.2102804100879,10.2032717804102,10.0828121280317,10.2800575106875,9.94972779561611,9.88709125407094,9.93485186782402,10.230403714047,10.091520175212
"52231",8.75398538466873,9.26836654084501,9.23170141214127,9.10410403372857,9.06371894848779,8.75354843746589,9.19274055101612,8.95926097099125,9.31657229958635,9.3368738953969
"140740",10.5372420402342,10.4306606826707,10.3165227895688,10.4132097319847,10.4422478052979,10.3908015144089,10.5258854238157,10.2929147844183,10.4517253082689,10.4190616332593
"241035",3.97174930347251,5.28975150090683,5.63001443123731,5.48471146031692,4.25744792827031,5.48517728318509,5.35412228331822,5.51714707031068,4.82601815233329,4.38516948608891
"15926",12.515359546084,12.4331944043184,12.4862686004865,12.4220060964925,12.6002161170078,12.6726704739456,12.4389002706318,12.7064085817732,12.3588532254829,12.5457495499434
"16341",12.7560521451472,12.9566048421763,12.9685510308344,13.0895950853245,12.8576663979011,12.9705594337382,13.0263406510335,13.1806236757448,13.0325420907319,12.8888925760853
"16706",9.41776576477282,9.49641613706419,9.69943200529993,9.60132487571128,9.38094414346684,9.44947007805751,9.1004343485295,9.20343612706005,9.30282260463285,9.52298979347258
"16559",6.68582708231858,6.08730460962048,4.71469295299554,5.33991026590935,5.88278590786169,6.67435223476632,5.17808980020407,6.73427313051039,6.44189585062259,3.38758350422021
"56318",6.75041641860336,7.36832094923652,6.83026226247497,6.54885841513448,7.165643879419,6.77289647093517,6.60587258197647,5.93628070980663,6.53493539351768,6.25138069738179
"106952",7.9184368805841,8.06289591418485,7.75242347601552,8.13491410399605,7.84930636733958,8.52344104677463,8.59560965981375,8.69053811047815,8.35959701818878,8.35168516729634
"226778",8.82587646179031,8.50965624321168,8.61656161476273,8.57952675335629,8.24577698745003,8.62680760321487,8.90920297937805,8.43477239048039,9.15237019372934,9.00299283885966
"18810",12.6359014595162,12.4704052607224,12.6016070791043,12.6184282150076,12.3320593746983,12.3922620692041,12.2785492464413,12.1819835153598,12.524070248686,12.7784189412995
"20873",9.14233552371625,9.04731964650003,8.31029962417596,8.65881733284765,8.99529002966593,8.59503535310835,8.58931646631493,9.07694331435879,8.75302918519573,8.67631011787676
"28000",11.167498472319,11.2997721283634,11.2209575604867,11.1527897973108,11.1153421421699,11.0729358826457,11.2314010102411,11.5373799817915,11.3208945071015,11.2412429197018
"105866",6.39760685928592,6.74762126298355,5.03904348832891,5.51391563374472,6.9015259932489,6.06778842180999,5.74735867469627,6.4280797054129,6.94320650254065,6.5459855825041
"170743",4.14165720312578,5.95654643867273,6.38869699411312,5.67307199807101,3.90961839774821,6.26383090363671,6.50158837422876,5.7215674386417,6.27764504147008,3.58895655925295
"59033",5.15979514077939,5.04848594481173,2.80751604300743,4.24045655165561,2.94028083964258,5.53977209946347,5.98287565992863,6.12717728705063,5.94710446429056,4.60351634096204
"238799",11.2176661701436,11.1350360370154,11.0236695876822,11.06856731273,11.2780947557844,11.4758909076649,11.1864885842682,11.1800188678538,11.0512773819039,11.1448329657866
"20239",10.3245838248797,10.6481039205568,10.6286243071955,10.5944687965079,10.3883059741304,10.2567015336285,10.2603058860258,10.2621748540746,10.0498583241617,10.1908686818886
"108857",9.39046185991855,9.23283341459645,9.1158411237384,9.1042600525256,9.47548484064193,9.28819223234969,8.54804843468536,8.30242788040796,8.31682538564693,8.17660820051367
"12978",10.702168696291,10.8380313856454,11.0502294786958,11.1838528508914,10.6255270702244,11.9892117883481,11.930957876759,12.0433422325966,11.3607823585505,11.1057150656796
"235320",6.71405513695291,6.80691410812243,6.91951713254783,7.38906882623422,8.07723093033334,6.73932669163441,6.46657330423778,6.36078395289948,7.22688359610935,7.37682181769403
"217069",11.4617656282116,11.5942478725499,11.7620417312316,11.6490565814103,11.666601814844,11.6184884927231,11.4784054850027,11.5024717319245,11.4855000016132,11.6873512795501
"52463",5.91870267842992,5.41690658758737,6.36283138431624,4.80990876107036,5.36902825862596,5.23239276320677,6.31743648682167,4.90710035932272,6.32699791240061,4.07631096583543
"106205",9.40628510325979,9.14577300342336,9.39165026959346,9.27400956928703,9.0855169305694,9.22656508283318,9.40799998802387,9.30003351121485,9.487607694929,9.37208241107959
"15446",12.7832712692014,12.8802138150929,12.9086332457482,12.9367287433688,13.1057436097719,12.6373873937585,12.65103385308,12.4211553944936,12.6593753794224,12.7381232915316
"98752",6.04616326895935,6.01665415953631,6.4929658463137,5.14084694980619,4.76414011946953,6.57338986909154,4.06739090051815,6.31581244577982,5.64786560703422,4.2173576665116
"269702",8.5963008848938,8.6883729882814,8.6107279396322,8.25686011933235,8.6550176792543,8.7646277847905,8.62069224727318,8.94062402018686,8.75981569236926,8.8231727426985
"52014",11.7631258539648,11.4762654501797,11.8920667833352,11.9231545221033,11.8171280448391,11.7770503175566,11.6408861660536,11.5599665875994,11.7426340248696,12.0157738686344
"109331",9.83159816871631,9.66353101226589,9.84519606060852,9.76121238877023,9.85223783251727,10.0084993640169,9.95108513322853,10.0269322425829,9.91343004402189,10.0496511798319
"66676",12.133643211659,12.2143385923075,12.2178591446597,12.3540022832257,12.2158875554889,12.0350267659735,12.0606521341638,11.8893216428668,12.0393047272808,12.1090179585604
"252870",11.5990986678346,11.0896945037333,11.2796267532698,11.3487358663509,11.5016467878514,11.4231603267573,11.5799717021012,11.4784054850027,11.297515811479,11.5416418818805
"98710",10.3649742326202,10.3202578465961,10.4374391565869,10.4877256858451,10.3442308861175,9.86421163249867,10.2569395740425,9.78748703469752,10.1864457378853,10.0760780429523
"11306",10.55473641675,10.4846078792449,10.5962627467366,10.5256067507796,10.800326373241,10.9263027152838,10.6613731795345,10.8820362480234,10.7333620303423,10.8654335440891
"83924",8.70214986162886,8.13353425502245,8.43034442514772,8.82627652422512,8.64475387219697,8.87929674557803,8.08656956474762,7.16257045949484,8.44217914216698,8.03412391783631
"68559",9.33944308607562,9.09664149365268,9.30856320141628,8.95971536063622,9.3633567867097,9.14928825200956,8.97295379148446,9.24565270438429,9.3568359203738,9.05761941080445
"13000",10.2610606542076,10.0525273841852,9.90589656914638,10.0307025626279,10.1002182727043,10.0202769226406,9.87566673670178,9.57896488765541,9.33100331055291,9.24431326432441
"76650",10.7675060248377,10.346511183157,10.7070986726036,10.5196272089259,10.5680664162318,10.3151853298798,10.2360182624568,9.9644698242167,10.3976262800798,10.7227360030413
"52076",10.0701604284644,10.3701612068836,9.96942469276791,10.4432061454366,10.1007054493533,10.0659925829366,10.4101420043786,10.3417975618184,10.3022910625307,10.2905669429326
"320938",9.50364193319375,9.6210347944387,9.62630115926618,9.64489479727248,9.64891537647717,9.70836970272962,9.62542385156872,9.81158707780555,9.53230039095214,9.18384697262724
"70361",10.7239197073349,10.6307667869744,10.6601827929173,10.7685498777398,10.5802115298123,10.462719702699,10.6313306916386,10.5420919836662,10.7751724115829,10.4873552576831
"21769",10.3013130336995,10.3911983171483,10.4250449964878,10.5010744252047,10.4526339126543,10.412358534732,10.4273725687736,10.3919150532825,10.3601397635183,10.592693736465
"97998",11.2856627746365,11.4713091018198,11.3708681604565,11.3526588447724,11.2762845729299,11.4012208935016,11.4816823027923,11.60152843205,11.4611932785033,11.2945845090759
"72124",10.6699143864471,10.6221652034992,10.520784168026,10.4059781175469,10.7030800497722,10.7941874876771,10.806512880351,10.9714653211323,10.7070986726036,10.6377707470942
"245555",5.28601126355877,1.41276726910002,2.80576439985971,1.93018273496136,1.34244536821537,4.4032013604735,2.99301071486818,4.10988190753604,4.41310014572499,4.72526310132931
